30.37435333333333,130.96006,11,050247,0.90
30.374355,130.96006,11,050248,0.90
30.374355,130.96006,11,050249,0.88
30.374356666666667,130.96005833333334,11,050250,0.90
30.374358333333333,130.96005833333334,11,050251,0.88
30.374358333333333,130.96005833333334,11,050252,0.88
30.374358333333333,130.96005833333334,11,050253,0.88
30.374358333333333,130.96005833333334,11,050254,0.88
30.37436,130.96005666666667,11,050255,0.88
30.37436,130.96005666666667,11,050256,0.88
30.374358333333333,130.960055,11,050257,0.88
30.374358333333333,130.960055,11,050258,0.88
30.374358333333333,130.960055,11,050259,0.88
30.374356666666667,130.960055,11,050300,0.88
30.374356666666667,130.96005333333332,11,050301,0.88
30.374355,130.96005333333332,11,050302,0.88
30.37435333333333,130.96005333333332,11,050303,0.88
30.374351666666666,130.96005333333332,11,050304,0.88
30.37435,130.96005333333332,11,050305,0.88
30.374346666666668,130.96005333333332,11,050306,0.88
30.374345,130.96005333333332,11,050307,0.88
30.374343333333332,130.96005333333332,11,050308,0.88
30.374341666666666,130.96005166666666,11,050309,0.88
30.37434,130.96005166666666,11,050310,0.88
30.374336666666668,130.96005166666666,11,050311,0.88
30.374335,130.96005333333332,11,050312,0.88
30.374333333333333,130.96005333333332,11,050313,0.88
30.374331666666667,130.96005333333332,11,050314,0.88
30.37433,130.96005333333332,11,050315,0.88
30.374328333333334,130.96005333333332,11,050316,0.88
30.374326666666665,130.96005333333332,11,050317,0.88
30.374325,130.96005166666666,11,050318,0.88
30.374325,130.96005166666666,11,050319,0.88
30.374323333333333,130.96005333333332,11,050320,0.88
30.374323333333333,130.96005333333332,11,050321,0.88
30.374321666666667,130.96005333333332,11,050322,0.88
30.374321666666667,130.96005333333332,11,050323,0.88
30.374321666666667,130.96005166666666,11,050324,0.88
30.374321666666667,130.96005166666666,11,050325,0.88
30.37432,130.96005,11,050326,0.88
30.37432,130.96005,11,050327,0.88
30.374318333333335,130.96004833333333,11,050328,0.88
30.374316666666665,130.96004666666667,11,050329,0.88
30.374315,130.960045,11,050330,0.88
30.374313333333333,130.960045,11,050331,0.88
30.374311666666667,130.960045,11,050332,0.88
30.374311666666667,130.960045,11,050333,0.88
30.37431,130.960045,11,050334,0.88
30.37430833333333,130.96004666666667,11,050335,0.88
30.37430833333333,130.96004833333333,11,050336,0.88
30.374305,130.96004833333333,11,050337,0.88
30.374303333333334,130.96005,11,050338,0.88
30.3743,130.96005,11,050339,0.88
30.374298333333332,130.96005166666666,11,050340,0.88
30.374305,130.960055,11,050341,0.88
30.37430833333333,130.96005666666667,11,050342,0.88
30.374313333333333,130.96005666666667,11,050343,0.88
30.374315,130.96005666666667,11,050344,0.88
30.374315,130.96005666666667,11,050345,0.88
30.374313333333333,130.96005833333334,11,050346,0.88
30.374313333333333,130.96005833333334,11,050347,0.88
30.374311666666667,130.96006,11,050348,0.88
30.37431,130.96006166666666,11,050349,0.88
30.37431,130.96006,11,050350,0.88
30.37430833333333,130.96006,11,050351,0.88
30.374306666666666,130.96006,11,050352,0.88
30.374306666666666,130.96006,11,050353,0.88
30.374305,130.96006,11,050354,0.88
30.374303333333334,130.96006,11,050355,0.88
30.374301666666668,130.96006,11,050356,0.88
30.3743,130.96006166666666,11,050357,0.88
30.374298333333332,130.96006166666666,11,050358,0.88
30.374298333333332,130.96006166666666,11,050359,0.88
30.374296666666666,130.96006166666666,11,050400,0.88
30.374295,130.96006166666666,11,050401,0.88
30.374293333333334,130.96006333333332,11,050402,0.88
30.374293333333334,130.96006333333332,11,050403,0.88
30.374291666666668,130.96006333333332,11,050404,0.88
30.374291666666668,130.96006333333332,11,050405,0.88
30.374293333333334,130.960065,11,050406,0.88
30.374293333333334,130.960065,11,050407,0.88
30.374295,130.960065,11,050408,0.88
30.374296666666666,130.96006333333332,11,050409,0.88
30.374298333333332,130.96006333333332,11,050410,0.88
30.374301666666668,130.96006166666666,11,050411,0.90
30.374303333333334,130.96006166666666,11,050412,0.90
30.374305,130.96006166666666,11,050413,0.90
30.37430833333333,130.96006166666666,11,050414,0.90
30.37431,130.96006166666666,11,050415,0.90
30.374313333333333,130.96006166666666,11,050416,0.90
30.374315,130.96006166666666,11,050417,0.90
30.374316666666665,130.96006333333332,11,050418,0.88
30.374318333333335,130.96006333333332,11,050419,0.88
30.37432,130.96006333333332,11,050420,0.90
30.374321666666667,130.96006333333332,11,050421,0.90
30.374323333333333,130.96006333333332,11,050422,0.88
30.374325,130.96006333333332,11,050423,0.90
30.374326666666665,130.96006333333332,11,050424,0.90
30.374328333333334,130.96006333333332,11,050425,0.88
30.37433,130.960065,11,050426,0.88
30.37433,130.960065,11,050427,0.90
30.37433,130.96006333333332,11,050428,0.88
30.374331666666667,130.96006333333332,11,050429,0.88
30.374331666666667,130.96006166666666,11,050430,0.88
30.374331666666667,130.96006,11,050431,0.88
30.374331666666667,130.96006,10,050432,0.92
30.374331666666667,130.96005833333334,11,050433,0.88
30.374331666666667,130.96005666666667,11,050434,0.88
30.374331666666667,130.96005333333332,11,050435,0.88
30.374333333333333,130.96005333333332,11,050436,0.88
30.374333333333333,130.96005166666666,11,050437,0.88
30.374333333333333,130.96005,11,050438,0.88
30.374333333333333,130.96005,11,050439,0.88
30.374331666666667,130.96005166666666,11,050440,0.88
30.374331666666667,130.96005166666666,11,050441,0.88
30.374331666666667,130.96005,11,050442,0.88
30.37433,130.96005,11,050443,0.88
30.37433,130.96004833333333,11,050444,0.88
30.374328333333334,130.96004833333333,11,050445,0.88
30.374328333333334,130.96004666666667,11,050446,0.88
30.374326666666665,130.96004666666667,11,050447,0.88
30.374325,130.960045,11,050448,0.88
30.374323333333333,130.960045,11,050449,0.88
30.374323333333333,130.96004333333335,11,050450,0.88
30.374325,130.96004333333335,11,050451,0.88
30.374326666666665,130.96004333333335,11,050452,0.89
30.374328333333334,130.96004166666665,11,050453,0.89
30.37433,130.96004166666665,11,050454,0.89
30.374331666666667,130.96004333333335,11,050455,0.89
30.374331666666667,130.96004166666665,11,050456,0.89
30.374335,130.96004166666665,11,050457,0.88
30.374341666666666,130.96004166666665,11,050458,0.89
30.37435333333333,130.96003833333333,11,050459,0.89
30.374363333333335,130.96004166666665,11,050500,0.89
30.374371666666665,130.96004333333335,11,050501,0.89
30.374373333333335,130.96004166666665,11,050502,0.89
30.374375,130.96003666666667,11,050503,0.89
30.374375,130.960035,11,050504,0.89
30.374375,130.96003166666668,11,050505,0.89
30.374375,130.96003333333334,11,050506,0.89
30.374375,130.96003333333334,11,050507,0.88
30.374375,130.960035,11,050508,0.88
30.374375,130.96003666666667,11,050509,0.88
30.374375,130.96003666666667,11,050510,0.88
30.374375,130.96003666666667,11,050511,0.88
30.374376666666667,130.96003666666667,11,050512,0.88
30.374376666666667,130.96003833333333,11,050513,0.88
30.374376666666667,130.96003833333333,11,050514,0.88
30.374376666666667,130.96003833333333,11,050515,0.88
30.374378333333333,130.96003833333333,11,050516,0.88
30.37438,130.96004,11,050517,0.89
30.374381666666668,130.96004,11,050518,0.89
30.374383333333334,130.96004,11,050519,0.89
30.374385,130.96004,11,050520,0.89
30.374385,130.96004,11,050521,0.89
30.374386666666666,130.96004,11,050522,0.89
30.374386666666666,130.96004,11,050523,0.89
30.374388333333332,130.96004,11,050524,0.88
30.374388333333332,130.96004,11,050525,0.88
30.374386666666666,130.96004,11,050526,0.88
30.374386666666666,130.96004166666665,11,050527,0.88
30.374386666666666,130.96004166666665,11,050528,0.88
30.374386666666666,130.96004166666665,11,050529,0.88
30.374386666666666,130.96004166666665,11,050530,0.88
30.374386666666666,130.96004166666665,11,050531,0.89
30.374386666666666,130.96004166666665,11,050532,0.88
30.374388333333332,130.96004166666665,11,050533,0.88
30.374388333333332,130.96004166666665,11,050534,0.87
30.374388333333332,130.96004166666665,11,050535,0.88
30.37439,130.96004166666665,11,050536,0.88
30.37439,130.96004166666665,11,050537,0.87
30.374388333333332,130.96004166666665,11,050538,0.88
30.374388333333332,130.96004333333335,11,050539,0.88
30.374386666666666,130.96004166666665,11,050540,0.87
30.374386666666666,130.96004166666665,11,050541,0.87
30.374385,130.96004166666665,11,050542,0.88
30.374383333333334,130.96004,11,050543,0.88
30.374383333333334,130.96004,11,050544,0.88
30.374383333333334,130.96003833333333,11,050545,0.87
30.374383333333334,130.96003833333333,11,050546,0.88
30.374381666666668,130.96003833333333,11,050547,0.87
30.374381666666668,130.96003833333333,11,050548,0.87
30.37438,130.96003833333333,11,050549,0.87
30.37438,130.96003833333333,11,050550,0.87
30.37438,130.96003833333333,11,050551,0.89
30.37438,130.96003666666667,11,050552,0.87
30.374378333333333,130.96003666666667,11,050553,0.87
30.374376666666667,130.96003666666667,11,050554,0.87
30.374376666666667,130.96003666666667,11,050555,0.87
30.374376666666667,130.960035,11,050556,0.87
30.374376666666667,130.960035,11,050557,0.87
30.374376666666667,130.96003333333334,11,050558,0.88
30.374376666666667,130.96003333333334,11,050559,0.87
